air_temperature,humidity,rain_intensity,interval_rain,total_rain,wind_speed,solar_radiation,sulfur_solo,ph_solo,sulphates_solo,quality,review,vine_zones
22.0,51.291666666666664,0.0,0.0,2.858333333333334,2.408333333333333,173.54166666666666,44.0,5.390000000000001,0.54,5,3.0,11.0
20.0,56.875,0.0,0.0,3.0083333333333333,3.275,89.75,144.0,5.3,0.6,5,3.0,10.0
32.0,51.708333333333336,0.0,0.004166666666666667,2.7375000000000003,3.795833333333333,204.33333333333334,58.0,5.34,0.59,6,4.0,12.0
13.0,50.76,0.0,0.0,3.1,3.108,123.4,72.0,5.15,0.57,5,3.0,11.0
16.0,55.625,0.0,0.0,3.0583333333333336,2.8625000000000003,82.83333333333333,10.0,5.42,0.6,5,3.0,10.0
32.0,67.0,0.0,0.0,2.9166666666666665,1.4708333333333332,43.958333333333336,28.0,5.279999999999999,0.6,6,4.0,12.0
13.0,61.708333333333336,0.0,0.0,3.0583333333333336,1.625,159.25,55.0,5.3100000000000005,0.57,4,2.0,3.0
28.0,49.458333333333336,0.0,0.0,2.9166666666666665,2.1374999999999997,78.79166666666667,63.0,5.37,0.58,6,4.0,13.0
25.0,51.28,0.0,0.0,2.9960000000000004,3.2239999999999998,123.68,81.0,5.04,1.61,6,4.0,12.0
14.0,42.208333333333336,0.0,0.0,2.7750000000000004,2.4583333333333335,119.41666666666667,23.0,5.390000000000001,0.63,5,3.0,9.0
26.0,41.166666666666664,0.0,0.0,3.0583333333333336,2.3916666666666666,129.25,63.0,5.37,0.58,6,4.0,13.0
13.0,43.666666666666664,0.0,0.0,3.2000000000000006,2.1083333333333334,138.75,37.0,5.46,0.5,5,3.0,10.0
28.0,45.458333333333336,0.0,0.0,2.9166666666666665,1.8708333333333333,136.95833333333334,106.0,5.54,0.62,7,5.0,13.0
27.0,48.75,0.0,0.0,3.0583333333333336,2.2333333333333334,252.95833333333334,49.0,5.37,0.52,6,4.0,12.0
27.0,44.4,0.0,0.0,3.7319999999999998,2.228,24.92,58.0,5.34,0.7,6,4.0,13.0
13.0,40.75,0.0,0.0,3.966666666666667,4.208333333333333,197.45833333333334,37.0,5.46,0.5,5,3.0,6.0
27.0,33.958333333333336,0.0,0.0,2.7750000000000004,4.325,88.20833333333333,37.0,5.32,0.55,6,4.0,13.0
30.0,40.041666666666664,0.0,0.0,3.8249999999999997,3.5500000000000003,134.66666666666666,38.0,5.37,0.58,6,4.0,12.0
26.0,54.791666666666664,0.17500000000000002,0.37916666666666665,6.104166666666667,2.2916666666666665,50.333333333333336,38.0,5.37,0.58,6,4.0,13.0
26.0,61.92,0.0,0.0,7.731999999999999,2.468,75.56,39.0,5.37,0.58,6,4.0,12.0
27.0,73.29166666666667,0.0,0.0,7.8,3.3541666666666665,135.04166666666666,38.0,5.37,0.58,6,4.0,12.0
32.0,70.25,0.0,0.0,7.658333333333332,4.258333333333334,11.833333333333334,37.0,5.32,0.55,6,4.0,13.0
14.0,68.83333333333333,0.075,0.075,7.6000000000000005,2.8208333333333333,71.125,62.0,5.0,1.09,5,3.0,11.0
30.0,82.95833333333333,0.0,0.07916666666666668,10.091666666666667,3.0208333333333335,6.5,24.0,5.140000000000001,0.71,6,4.0,12.0
31.0,74.96,0.168,0.16399999999999998,12.015999999999998,3.3560000000000003,101.72,109.0,5.08,0.49,6,4.0,12.0
32.0,69.04166666666667,0.0,0.0,12.15,2.029166666666667,124.125,24.0,5.07,0.84,7,5.0,13.0
26.0,56.0,0.0,0.0,12.299999999999999,1.5875000000000001,116.58333333333333,24.0,5.07,0.84,7,5.0,13.0
31.0,66.16666666666667,0.0,0.0,14.229166666666666,2.720833333333333,3.4583333333333335,23.0,5.609999999999999,0.96,6,4.0,12.0
24.0,70.16666666666667,0.65,0.2791666666666666,15.283333333333333,3.1374999999999997,228.625,51.0,5.38,0.52,5,3.0,9.0
16.0,67.04,0.0,0.0,18.055999999999997,3.8960000000000004,37.64,73.0,5.2,0.45,5,3.0,7.0
30.0,72.70833333333333,0.875,1.9541666666666666,20.287499999999998,4.520833333333333,54.666666666666664,39.0,5.35,0.48,6,4.0,13.0
27.0,86.75,0.075,0.30833333333333335,32.525,3.4125,25.041666666666668,23.0,5.609999999999999,0.96,6,4.0,12.0
30.0,78.375,0.0,0.12083333333333333,34.516666666666666,5.141666666666667,41.0,37.0,5.220000000000001,0.78,6,4.0,12.0
30.0,68.70833333333333,0.0,0.0,37.795833333333334,4.6499999999999995,46.875,34.0,5.470000000000001,0.7,6,4.0,12.0
22.0,66.4,0.0,0.0,34.144,1.8119999999999998,54.12,21.0,5.17,0.53,5,3.0,11.0
16.0,75.0,0.3,0.4208333333333334,27.425,2.475,5.416666666666667,86.0,5.23,0.59,5,3.0,10.0
31.0,67.5,0.0,0.0,26.804166666666664,2.629166666666667,119.125,34.0,5.470000000000001,0.7,6,4.0,13.0
20.0,68.20833333333333,0.0,0.10000000000000002,36.1,2.2333333333333334,48.5,119.0,5.26,0.57,5,3.0,10.0
22.0,69.25,0.3,0.1791666666666667,24.650000000000002,2.6374999999999997,18.541666666666668,13.0,5.220000000000001,0.62,5,3.0,5.0
14.0,85.36,1.416,1.492,26.476,3.16,16.88,56.0,5.49,0.67,5,3.0,8.0
18.0,65.58333333333333,0.0,0.0,15.691666666666668,3.275,185.83333333333334,45.0,5.0600000000000005,1.26,5,3.0,8.0
28.0,56.208333333333336,0.0,0.0,14.700000000000001,2.6916666666666664,182.66666666666666,33.0,5.359999999999999,0.8,7,5.0,13.0
13.0,58.791666666666664,0.0,0.0,14.700000000000001,2.670833333333333,263.25,45.0,5.29,0.65,5,3.0,5.0
5.0,71.41666666666667,0.0,0.0,15.691666666666668,1.6916666666666667,13.708333333333334,67.0,5.35,0.6,4,2.0,1.0
22.0,70.54166666666667,0.0,0.0,14.700000000000001,2.3041666666666667,155.875,35.0,5.34,0.57,5,3.0,6.0
16.0,71.64,0.0,0.0,14.224,2.696,100.16,49.0,5.279999999999999,0.67,5,3.0,5.0
22.0,78.91666666666667,0.375,0.5416666666666666,16.533333333333335,3.8375,4.583333333333333,27.0,5.08,0.87,5,3.0,8.0
29.0,71.33333333333333,0.0,0.9375,32.550000000000004,4.233333333333333,96.0,10.0,5.2,0.72,7,5.0,13.0
2.0,68.08333333333333,0.0,0.0,32.550000000000004,2.120833333333333,6.458333333333333,61.0,5.6,0.72,4,2.0,2.0
27.0,62.333333333333336,0.0,0.0,33.34583333333333,1.8041666666666665,85.58333333333333,37.0,5.35,0.86,8,5.0,13.0
32.0,55.44,0.0,0.0,33.564,2.256,206.48,27.0,5.6899999999999995,0.91,6,4.0,12.0
29.0,49.5,0.0,0.09999999999999999,33.333333333333336,2.025,187.33333333333334,23.0,5.279999999999999,0.97,6,4.0,12.0
30.0,56.083333333333336,0.0,0.0,33.75,1.6666666666666667,45.208333333333336,61.0,5.359999999999999,0.67,6,4.0,12.0
30.0,48.75,0.0,0.0,33.3375,1.4375,63.458333333333336,23.0,5.279999999999999,0.97,6,4.0,13.0
23.0,56.916666666666664,0.0,0.0,33.75,1.8875000000000002,113.20833333333333,65.0,5.220000000000001,0.78,5,3.0,6.0
16.0,66.16,0.0,0.0,32.612,3.264,12.6,38.0,5.3100000000000005,0.64,5,3.0,7.0
14.0,62.583333333333336,0.075,0.03333333333333333,33.729166666666664,2.683333333333333,91.29166666666667,94.0,5.38,0.77,5,3.0,10.0
25.0,56.541666666666664,0.19999999999999998,0.20833333333333334,32.35,3.779166666666667,75.41666666666667,61.0,5.359999999999999,0.67,6,4.0,13.0
31.0,76.04166666666667,0.0,0.9958333333333332,29.104166666666668,5.883333333333333,16.0,27.0,5.6899999999999995,0.91,6,4.0,13.0
26.0,62.5,0.0,0.0,28.25,4.808333333333334,7.958333333333333,23.0,5.279999999999999,0.97,6,4.0,13.0
32.0,62.76,0.0,0.0,25.296,3.7880000000000003,16.84,13.0,5.23,0.82,8,5.0,13.0
26.0,51.291666666666664,0.0,0.0,23.958333333333332,3.6625,180.25,47.0,5.38,0.77,7,5.0,12.0
29.0,54.666666666666664,0.0,0.0,28.25,1.825,58.333333333333336,19.0,5.12,0.82,6,4.0,12.0
30.0,52.708333333333336,0.0,0.0,26.104166666666668,2.6166666666666667,111.91666666666667,10.0,5.25,1.08,7,5.0,12.0
24.0,46.25,0.0,0.0,28.25,3.3958333333333335,41.291666666666664,53.0,5.359999999999999,0.57,5,3.0,6.0
29.0,49.56,0.0,0.0,23.148000000000003,3.048,62.44,47.0,5.38,0.77,7,5.0,12.0
16.0,46.375,0.0,0.049999999999999996,26.175,3.345833333333333,100.45833333333333,71.0,5.3100000000000005,0.71,5,3.0,11.0
23.0,52.166666666666664,0.0,0.0,23.958333333333332,3.4958333333333336,67.04166666666667,71.0,5.3100000000000005,0.71,5,3.0,9.0
25.0,82.79166666666667,2.725,2.029166666666667,15.670833333333334,4.258333333333334,18.5,49.0,5.1,0.76,6,4.0,12.0
32.0,71.5,0.47500000000000003,0.6416666666666667,27.675,4.870833333333334,1.1666666666666667,53.0,5.37,0.7,6,4.0,12.0
26.0,71.24,0.048,0.252,35.647999999999996,4.9639999999999995,29.68,49.0,5.34,0.86,7,5.0,12.0
23.0,66.0,0.0,0.004166666666666667,36.85833333333333,4.254166666666666,27.125,98.0,5.2,0.95,5,3.0,10.0
30.0,48.625,0.27499999999999997,0.1708333333333333,38.85833333333333,5.195833333333334,156.91666666666666,49.0,5.34,0.86,7,5.0,12.0
24.0,51.208333333333336,0.27499999999999997,0.4166666666666667,38.020833333333336,4.666666666666667,41.5,18.0,5.3,0.71,5,3.0,11.0
28.0,49.0,0.39999999999999997,0.5958333333333333,42.737500000000004,4.520833333333333,42.875,48.0,5.220000000000001,0.64,6,4.0,12.0
27.0,74.0,1.5250000000000001,1.3708333333333333,45.362500000000004,4.6375,12.791666666666666,16.0,5.41,0.6,6,4.0,12.0
32.0,84.84,1.104,0.9840000000000001,36.824,4.48,17.44,53.0,5.05,0.81,6,4.0,12.0
22.0,72.70833333333333,0.0,0.0,35.22083333333333,2.5208333333333335,123.04166666666667,27.0,5.05,0.64,5,3.0,11.0
22.0,64.66666666666667,0.0,0.0,37.25,3.045833333333333,27.25,70.0,5.16,0.52,5,3.0,8.0
16.0,68.66666666666667,0.0,0.0,37.25,3.875,110.375,29.0,5.67,0.73,5,3.0,5.0
24.0,74.20833333333333,0.0,0.0,35.22083333333333,3.1041666666666665,15.958333333333334,31.0,5.67,0.8,5,3.0,11.0
24.0,75.48,0.0,0.0,36.275999999999996,2.356,86.24,33.0,5.68,0.71,5,3.0,11.0
28.0,68.25,0.0,0.0,39.27916666666667,3.483333333333333,44.458333333333336,44.0,5.38,0.59,6,4.0,12.0
25.0,57.625,0.0,0.0,37.25,3.1208333333333336,113.20833333333333,15.0,5.220000000000001,0.64,6,4.0,12.0
13.0,67.66666666666667,0.049999999999999996,0.12083333333333333,33.229166666666664,4.208333333333333,18.166666666666668,28.0,5.51,0.72,5,3.0,5.0
14.0,77.66666666666667,0.525,0.7666666666666667,34.175000000000004,3.8375,11.75,21.0,5.390000000000001,0.54,5,3.0,11.0
17.0,77.72,0.0,0.0,12.708,4.548,45.0,90.0,5.2,0.52,5,3.0,11.0
27.0,80.29166666666667,3.7999999999999994,2.1541666666666663,43.50833333333333,4.516666666666667,41.25,25.0,5.12,0.59,6,4.0,12.0
23.0,76.08333333333333,0.85,0.5583333333333335,17.191666666666666,5.858333333333333,10.083333333333334,54.0,5.359999999999999,0.52,5,3.0,11.0
25.0,84.66666666666667,1.25,1.4124999999999999,15.004166666666668,5.966666666666666,25.791666666666668,14.0,5.1899999999999995,0.62,6,4.0,12.0
31.0,80.45833333333333,0.0,0.0,7.8,6.4624999999999995,21.25,12.0,5.1899999999999995,0.63,6,4.0,13.0
30.0,77.8,0.312,0.36,6.272,6.207999999999999,15.92,30.0,5.41,0.53,6,4.0,12.0
29.0,72.75,0.0,0.004166666666666667,10.166666666666666,4.033333333333333,64.83333333333333,25.0,5.12,0.59,6,4.0,13.0
27.0,76.16666666666667,0.0,0.04583333333333334,6.054166666666667,3.904166666666667,70.875,105.0,5.27,0.54,6,4.0,12.0
30.0,73.29166666666667,0.0,0.7458333333333332,9.391666666666667,4.145833333333333,36.125,98.0,5.32,0.63,6,4.0,13.0
13.0,81.58333333333333,0.25,0.12083333333333335,12.954166666666666,3.1458333333333335,40.125,135.0,5.3,0.53,5,3.0,11.0
23.0,75.8,0.024,0.032,11.264000000000001,3.532,51.0,72.0,5.390000000000001,0.68,5,3.0,9.0
30.0,80.5,0.0,0.10833333333333332,17.316666666666666,3.0541666666666667,48.625,53.0,5.42,0.65,6,4.0,12.0
13.0,73.25,0.0,0.12083333333333333,14.729166666666666,3.1166666666666667,51.208333333333336,92.0,5.3,0.65,5,3.0,9.0
29.0,79.58333333333333,0.15,0.22083333333333333,18.995833333333334,2.470833333333333,28.208333333333332,74.0,5.3,0.64,6,4.0,12.0
30.0,79.54166666666667,0.0,0.0,20.45,2.45,32.833333333333336,59.0,5.37,0.71,7,5.0,13.0
28.0,86.28,0.0,0.0,21.116,3.02,25.88,74.0,5.3,0.64,6,4.0,13.0
30.0,80.25,0.0,0.0,19.9875,2.8375,126.08333333333333,59.0,5.37,0.71,7,5.0,12.0
24.0,83.54166666666667,0.0,0.0,20.45,2.0708333333333333,91.91666666666667,87.0,5.24,0.62,5,3.0,9.0
15.0,77.70833333333333,0.0,0.0,20.45,2.4250000000000003,80.875,18.0,5.29,0.63,5,3.0,9.0
30.0,74.95833333333333,0.0,0.0,20.45,1.4666666666666668,34.25,73.0,5.279999999999999,0.7,6,4.0,12.0
29.0,91.08,0.0,0.0,20.227999999999998,2.1719999999999997,31.4,50.0,5.16,0.69,6,4.0,13.0
31.0,86.58333333333333,0.0,0.0,20.45,2.6666666666666665,15.166666666666666,50.0,5.16,0.69,6,4.0,13.0
26.0,82.45833333333333,0.0,0.0,20.912499999999998,2.7416666666666667,61.833333333333336,14.0,5.05,0.74,7,5.0,12.0
21.0,75.41666666666667,0.0,0.0,20.45,2.9583333333333335,28.208333333333332,13.0,5.279999999999999,0.83,5,3.0,9.0
30.0,77.66666666666667,0.0,0.0,20.912499999999998,3.470833333333333,87.20833333333333,21.0,5.16,0.67,6,4.0,13.0
19.0,71.0,0.0,0.0,20.941666666666666,2.9583333333333335,22.0,15.0,5.18,0.62,5,3.0,8.0
30.0,62.04,0.0,0.004,21.12,4.132,58.44,41.0,5.23,0.66,6,4.0,13.0
28.0,70.66666666666667,0.0,0.0,20.541666666666668,3.845833333333333,22.791666666666668,41.0,5.23,0.66,6,4.0,12.0
29.0,71.79166666666667,0.0,0.3958333333333333,27.112499999999997,2.6583333333333337,22.583333333333332,114.0,5.220000000000001,0.54,6,4.0,13.0
19.0,84.08333333333333,0.0,0.03333333333333333,22.52916666666667,1.8375000000000001,50.708333333333336,44.0,5.13,0.52,5,3.0,9.0
25.0,96.25,0.0,0.0,21.158333333333335,1.575,22.583333333333332,38.0,5.34,0.74,7,5.0,12.0
28.0,87.6,1.2,1.008,30.528000000000002,2.88,23.04,21.0,5.17,0.84,7,5.0,13.0
26.0,88.875,3.8499999999999996,3.454166666666667,56.75416666666666,4.1875,17.625,16.0,5.35,0.7,6,4.0,13.0
18.0,80.5,2.65,1.0541666666666665,64.7875,3.829166666666666,31.75,58.0,5.3100000000000005,0.64,5,3.0,8.0
25.0,78.91666666666667,0.0,0.0,29.400000000000002,3.454166666666667,8.375,99.0,5.16,1.0,6,4.0,12.0
32.0,78.0,0.0,0.0,29.400000000000002,2.6875,40.333333333333336,29.0,5.109999999999999,1.36,7,5.0,13.0
25.0,84.4,0.024,0.0,28.224,3.924,3.04,21.0,5.12,1.18,6,4.0,13.0
32.0,76.95833333333333,0.024999999999999998,0.31666666666666665,29.329166666666666,4.420833333333333,57.083333333333336,18.0,5.21,0.87,6,4.0,13.0
27.0,66.875,0.0,0.0,29.899999999999995,4.195833333333334,3.2083333333333335,14.0,5.3,0.75,6,4.0,13.0
28.0,61.291666666666664,0.0,0.0,29.899999999999995,3.279166666666667,77.625,14.0,5.3,0.75,6,4.0,12.0
29.0,65.20833333333333,0.0,0.0,29.899999999999995,3.0833333333333335,3.9583333333333335,32.0,5.12,0.78,6,4.0,12.0
19.0,56.6,0.0,0.0,28.863999999999997,3.824,115.12,63.0,5.6,0.81,5,3.0,11.0
32.0,64.29166666666667,0.0,0.0,29.899999999999995,3.3166666666666664,15.5,34.0,5.58,0.89,7,5.0,12.0
28.0,56.25,0.0,0.0,27.741666666666664,3.029166666666667,61.875,15.0,5.02,0.93,6,4.0,13.0
30.0,75.75,1.5,0.3499999999999999,26.175,3.170833333333333,26.125,46.0,5.109999999999999,0.92,6,4.0,13.0
25.0,50.75,0.0,0.008333333333333333,29.066666666666666,4.104166666666667,103.20833333333333,28.0,5.359999999999999,0.86,6,4.0,12.0
29.0,79.56,2.568,2.208,25.448,3.78,17.2,34.0,5.279999999999999,0.98,6,4.0,13.0
26.0,92.91666666666667,0.19999999999999998,0.09999999999999999,21.4875,2.441666666666667,16.166666666666668,26.0,5.35,0.83,6,4.0,13.0
17.0,87.41666666666667,0.0,0.0,19.8,2.8333333333333335,17.125,19.0,5.27,0.73,5,3.0,10.0
24.0,94.875,0.0,0.0,19.8,3.3375,3.2916666666666665,77.0,5.18,0.77,5,3.0,6.0
32.0,90.25,4.75,2.4875000000000003,28.025000000000002,5.566666666666666,27.875,165.0,5.25,0.59,6,4.0,13.0
27.0,77.76,0.024,0.1,46.108000000000004,5.684,10.96,32.0,5.55,0.61,6,4.0,13.0
16.0,72.25,0.0,0.0,48.362500000000004,4.166666666666667,44.625,55.0,5.26,0.88,5,3.0,6.0
32.0,79.25,2.6999999999999997,0.9041666666666668,28.545833333333334,6.3500000000000005,72.08333333333333,29.0,5.24,0.75,7,5.0,13.0
32.0,73.04166666666667,0.0,0.0,45.520833333333336,2.725,2.625,23.0,5.15,0.85,7,5.0,12.0
26.0,81.375,0.225,0.17500000000000002,41.90416666666666,5.395833333333333,86.625,41.0,5.17,0.68,6,4.0,12.0
16.0,84.25,0.0,0.03333333333333333,41.13333333333333,5.408333333333334,14.333333333333334,81.0,5.1899999999999995,0.7,5,3.0,7.0
30.0,80.96,0.624,0.504,40.732,5.624,18.8,50.0,5.37,0.91,6,4.0,13.0
22.0,94.20833333333333,1.5499999999999998,0.5375,30.275000000000002,5.083333333333333,5.875,37.0,5.05,0.56,5,3.0,5.0
17.0,83.75,2.275,0.7958333333333333,16.216666666666665,8.9125,35.0,15.0,4.99,0.87,5,3.0,8.0
31.0,85.79166666666667,2.65,1.383333333333333,7.379166666666666,7.658333333333334,6.041666666666667,42.0,5.07,0.73,7,5.0,13.0
30.0,82.875,0.325,0.0625,3.6666666666666665,4.133333333333334,42.041666666666664,21.0,5.26,0.93,6,4.0,13.0
30.0,79.2,0.09600000000000002,0.10800000000000001,4.504,2.1319999999999997,27.56,42.0,5.07,0.73,7,5.0,13.0
17.0,74.54166666666667,0.125,0.10833333333333334,6.483333333333333,3.6458333333333335,50.0,24.0,5.16,0.69,5,3.0,11.0
20.0,71.04166666666667,0.0,0.0,6.55,4.0125,51.541666666666664,75.0,5.18,0.64,5,3.0,8.0
28.0,75.04166666666667,0.0,0.0,6.504166666666666,3.0833333333333335,15.375,18.0,5.2,1.13,7,5.0,13.0
18.0,70.875,0.0,0.0,6.533333333333334,3.6333333333333333,52.083333333333336,63.0,5.57,0.78,5,3.0,11.0
27.0,70.68,0.0,0.0,6.5360000000000005,3.74,64.08,25.0,5.32,0.87,6,4.0,12.0
27.0,70.375,0.0,0.0,6.516666666666667,4.258333333333334,45.625,46.0,5.32,1.04,6,4.0,12.0
22.0,70.75,0.0,0.0,6.5125,3.341666666666667,20.666666666666668,72.0,5.05,0.63,5,3.0,10.0
27.0,71.0,0.0,0.0,6.516666666666667,3.6625,61.833333333333336,47.0,5.01,0.81,6,4.0,12.0
32.0,70.29166666666667,0.0,0.0,6.566666666666666,2.8249999999999997,13.708333333333334,15.0,5.01,0.83,7,5.0,12.0
25.0,65.72,0.0,0.0,6.532,3.424,24.44,47.0,5.26,1.11,6,4.0,12.0
31.0,68.58333333333333,0.0,0.0,6.6625000000000005,3.3708333333333336,123.79166666666667,18.0,5.2,1.13,7,5.0,12.0
29.0,68.04166666666667,0.0,0.0,6.675,2.4125,15.458333333333334,24.0,5.109999999999999,0.99,6,4.0,13.0
29.0,61.625,0.0,0.0,6.6625000000000005,2.5791666666666666,126.0,60.0,5.3100000000000005,0.7,6,4.0,12.0
28.0,62.958333333333336,0.09999999999999999,0.04583333333333334,6.770833333333333,2.670833333333333,74.375,27.0,5.21,0.8,6,4.0,12.0
25.0,68.4,0.0,0.076,6.803999999999999,2.9960000000000004,10.8,43.0,5.0600000000000005,0.8,6,4.0,12.0
32.0,91.08333333333333,0.225,0.12916666666666668,8.2375,2.983333333333333,31.916666666666668,27.0,5.21,0.8,6,4.0,12.0
26.0,94.25,0.225,0.3333333333333333,13.700000000000001,2.3208333333333333,3.0,27.0,5.21,0.8,6,4.0,12.0
17.0,82.08333333333333,0.25,0.19583333333333333,23.5,2.9458333333333333,26.125,54.0,5.42,0.74,5,3.0,5.0
31.0,82.08333333333333,0.5499999999999999,0.4875,26.495833333333334,3.0541666666666667,68.625,37.0,5.43,0.76,6,4.0,12.0
28.0,75.76,0.31200000000000006,0.38,32.468,3.852,52.76,48.0,5.41,0.74,6,4.0,13.0
32.0,68.16666666666667,0.0,0.0,32.800000000000004,3.9291666666666667,51.458333333333336,42.0,5.3100000000000005,0.54,6,4.0,13.0
27.0,70.70833333333333,0.09999999999999999,0.14166666666666666,34.958333333333336,2.9250000000000003,67.54166666666667,53.0,5.43,0.74,6,4.0,13.0
27.0,78.25,0.27499999999999997,0.2625,36.512499999999996,3.6666666666666665,8.083333333333334,49.0,5.1899999999999995,0.7,7,5.0,13.0
27.0,60.166666666666664,0.0,0.0,37.800000000000004,3.7291666666666665,100.45833333333333,88.0,5.5600000000000005,0.82,8,5.0,13.0
31.0,66.75,0.024999999999999998,0.004166666666666667,37.80416666666667,2.8333333333333335,29.583333333333332,43.0,5.0600000000000005,0.8,6,4.0,13.0
14.0,74.32,0.0,0.008,38.124,3.508,36.6,26.0,5.18,0.51,5,3.0,6.0
16.0,71.45833333333333,0.0,0.0,37.725,3.2875,126.125,95.0,5.16,0.54,5,3.0,5.0
13.0,78.875,0.19999999999999998,0.20833333333333334,40.3375,3.525,18.666666666666668,25.0,5.029999999999999,0.57,5,3.0,10.0
25.0,83.29166666666667,0.42500000000000004,0.3625,39.925000000000004,3.1916666666666664,14.5,38.0,5.220000000000001,0.6,7,5.0,12.0
20.0,73.66666666666667,0.0,0.0,45.65,3.391666666666667,25.958333333333332,124.0,5.470000000000001,0.53,5,3.0,7.0
25.0,59.16,0.0,0.0,45.232,3.4,132.64,49.0,5.18,0.65,6,4.0,12.0
32.0,54.125,0.0,0.0,45.099999999999994,3.4958333333333336,6.583333333333333,49.0,5.18,0.65,6,4.0,13.0
17.0,57.5,0.0,0.0,45.1875,3.404166666666667,127.0,42.0,5.1,0.55,5,3.0,7.0
24.0,53.666666666666664,0.0,0.0,45.375,3.3666666666666667,56.208333333333336,124.0,5.470000000000001,0.53,5,3.0,6.0
25.0,60.75,0.0,0.0,45.32083333333333,2.0875,84.33333333333333,38.0,5.29,0.47,6,4.0,12.0
31.0,61.12,0.0,0.004,45.644,1.8159999999999998,128.56,64.0,5.1,0.61,6,4.0,12.0
28.0,69.20833333333333,0.024999999999999998,0.075,45.62083333333333,1.9458333333333335,49.083333333333336,41.0,5.15,0.63,6,4.0,13.0
14.0,72.25,0.0,0.0,46.15,1.5583333333333333,57.625,27.0,5.26,0.61,5,3.0,9.0
32.0,73.66666666666667,0.0,0.0,46.15,1.7125000000000001,63.166666666666664,25.0,5.359999999999999,0.76,6,4.0,12.0
32.0,72.16666666666667,0.0,0.0,46.199999999999996,2.1041666666666665,4.458333333333333,28.0,5.24,0.65,6,4.0,12.0
28.0,76.16,0.0,0.024000000000000004,46.20400000000001,4.1160000000000005,68.32,30.0,5.18,0.63,7,5.0,13.0
26.0,66.45833333333333,0.0,0.0,46.72083333333334,5.633333333333333,39.833333333333336,16.0,5.1899999999999995,0.7,6,4.0,13.0
2.0,69.16666666666667,0.0,0.0,46.45000000000001,3.720833333333333,63.958333333333336,49.0,5.05,0.57,4,2.0,3.0
31.0,68.33333333333333,0.0,0.0,46.991666666666674,2.470833333333333,94.0,86.0,5.38,0.62,6,4.0,12.0
17.0,70.79166666666667,0.0,0.0,46.72083333333334,2.7291666666666665,96.45833333333333,78.0,5.38,0.62,5,3.0,9.0
15.0,71.36,0.0,0.0,47.788000000000004,2.924,61.76,77.0,5.27,0.64,5,3.0,7.0
28.0,78.79166666666667,0.19999999999999998,0.16666666666666666,47.25,3.2708333333333335,54.708333333333336,19.0,5.27,0.82,7,5.0,13.0
13.0,79.5,0.0,0.008333333333333333,48.96666666666667,4.454166666666667,4.25,122.0,5.26,0.61,5,3.0,5.0
16.0,68.16666666666667,0.0,0.0,49.7125,4.329166666666667,55.083333333333336,134.0,5.32,1.07,5,3.0,7.0
25.0,62.333333333333336,0.0,0.0,49.00416666666666,2.6416666666666666,94.54166666666667,20.0,5.26,0.66,6,4.0,12.0
24.0,68.44,0.0,0.0,49.5,4.252,27.76,124.0,5.4399999999999995,0.48,5,3.0,11.0
29.0,69.875,0.0,0.004166666666666667,48.65,3.4416666666666664,89.16666666666667,20.0,5.24,0.76,6,4.0,12.0
22.0,60.625,0.0,0.0,49.35833333333333,3.4333333333333336,91.5,52.0,5.62,0.68,5,3.0,5.0
30.0,61.625,0.0,0.0,49.00416666666666,3.9916666666666667,34.208333333333336,67.0,5.279999999999999,0.73,7,5.0,13.0
32.0,73.95833333333333,0.0,0.0,48.65,3.6,140.75,48.0,5.52,0.56,7,5.0,13.0
22.0,73.48,0.0,0.048,48.843999999999994,2.2319999999999998,32.24,60.0,5.359999999999999,0.44,5,3.0,7.0
26.0,84.29166666666667,0.17499999999999996,0.09583333333333333,50.300000000000004,2.316666666666667,9.333333333333334,24.0,5.15,0.9,7,5.0,12.0
16.0,86.83333333333333,0.125,0.10416666666666667,51.65,2.566666666666667,43.75,60.0,5.359999999999999,0.44,5,3.0,11.0
31.0,84.45833333333333,0.0,0.0,49.5875,2.0375,162.25,48.0,5.52,0.56,7,5.0,12.0
26.0,88.0,0.9249999999999999,0.725,48.40416666666667,2.9625,25.75,48.0,5.49,0.49,6,4.0,12.0
26.0,93.79166666666667,4.8,2.8125,20.675,4.0125,5.666666666666667,32.0,5.26,0.56,6,4.0,13.0
20.0,88.28,0.0,0.0,6.524,4.396,24.96,30.0,5.24,0.6,5,3.0,9.0
26.0,78.625,0.0,0.008333333333333333,6.6499999999999995,3.3833333333333333,13.625,35.0,5.1,0.6,6,4.0,13.0
32.0,62.583333333333336,0.0,0.0,6.704166666666667,3.0625,191.16666666666666,24.0,5.15,0.9,7,5.0,12.0
20.0,69.875,0.0,0.0,7.487500000000001,2.595833333333333,18.25,66.0,5.25,0.56,5,3.0,9.0
28.0,76.41666666666667,0.0,0.0,7.05,2.725,56.875,24.0,5.0,0.65,6,4.0,13.0
14.0,73.04,0.0,0.0,7.007999999999999,2.6719999999999997,60.24,18.0,5.16,0.49,5,3.0,6.0
28.0,56.0,0.0,0.0,7.25,2.9125,172.95833333333334,54.0,5.15,0.89,6,4.0,12.0
13.0,69.375,0.0,0.0,6.741666666666667,2.808333333333333,53.458333333333336,18.0,5.16,0.49,5,3.0,6.0
28.0,65.08333333333333,0.0,0.0,8.591666666666667,3.0208333333333335,124.0,62.0,5.26,0.56,6,4.0,13.0
